year,subject,position,school_id,school_name,slug,city,voivodeship,score,voivodeship_position,voivodeship_total,is_public
2021,overall,80,019c23dd-35b0-701e-8d37-e6dba044228e,SZKOŁA PODSTAWOWA NR 40 IM. KPT. Ż. W. K. O. BORCHARDTA W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-40-im-kpt-z-w-k-o-borchardta-w-gdyni-42897,Gdynia,POMORSKIE,61.08,144,558,True
2021,overall,81,019c23c2-5021-765c-a5a1-10c9aa4aff6d,SZKOŁA PODSTAWOWA NR 29 IM. JERZEGO PUCKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-29-im-jerzego-pucka-w-gdansku-5981,Gdańsk,POMORSKIE,60.61,147,558,True
2021,overall,82,019c23e6-3628-785b-a4dc-cc72df55f50b,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 6 SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO NR 94 IM. HANZY W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-6-szkola-podstawowa-mistrzostwa-sportowego-nr-94-im-hanzy-w-gdansku-133139,Gdańsk,POMORSKIE,60.45,151,558,True
2021,overall,83,019c23da-ce21-7983-91bc-81d75501e8ec,SZKOŁA PODSTAWOWA NR 84 IM. JANA BRZECHWY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-84-im-jana-brzechwy-w-gdansku-20599,Gdańsk,POMORSKIE,60.11,155,558,True
2021,overall,84,019c23d9-40b0-79b5-9655-7cab9095c18f,SZKOŁA PODSTAWOWA NR 20 W GDAŃSKU IM. KMDR PPOR. JANA GRUDZIŃSKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-20-w-gdansku-im-kmdr-ppor-jana-grudzinskiego-10842,Gdańsk,POMORSKIE,59.93,157,558,True
2021,overall,85,019c23a3-70c6-7bb5-a755-019f996cf421,SZKOŁA PODSTAWOWA NR 17 IM. WICEADM. JÓZEFA UNRUGA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-17-im-wiceadm-jozefa-unruga-4307,Gdynia,POMORSKIE,59.61,163,558,True
2021,overall,86,019c23a3-6c25-78e2-83db-aa6e190a852b,SZKOŁA PODSTAWOWA NR 39 IM. KPT Ż. W. KAZIMIERZA JURKIEWICZA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-39-im-kpt-z-w-kazimierza-jurkiewicza-4221,Gdynia,POMORSKIE,59.38,168,558,True
2021,overall,87,019c23dc-d54f-79dc-8565-c0afa55f1254,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9 - SZKOŁA PODSTAWOWA NR 7 IM.MJRA MIECZYSŁAWA SŁABEGO,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-9-szkola-podstawowa-nr-7-im-mjra-mieczyslawa-slabego-39056,Gdańsk,POMORSKIE,58.4,186,558,True
2021,overall,88,019c23e0-d61a-7512-8943-90c776299544,GDAŃSKA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-81749,Gdańsk,POMORSKIE,58.07,189,558,False
2021,overall,89,019c23d8-a94f-7be1-9898-adc01a806e7d,SZKOŁA PODSTAWOWA NR 11 IM. BOHATERÓW ZAŁOGI ORP GROM,gdynia/szkola-podstawowa/szkola-podstawowa-nr-11-im-bohaterow-zalogi-orp-grom-6970,Gdynia,POMORSKIE,57.52,201,558,True
2021,overall,90,019c23da-4cf4-7a92-9517-c95e57d65bf2,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO W GDAŃSKU - SZKOŁA PODSTAWOWA NR 18,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-10-im-eugeniusza-kwiatkowskiego-w-gdansku-szkola-podstawowa-nr-18-17430,Gdańsk,POMORSKIE,57.02,211,558,True
2021,overall,91,019c23a3-6c51-7e63-8e84-358314c7f2f7,SZKOŁA PODSTAWOWA NR 23,gdynia/szkola-podstawowa/szkola-podstawowa-nr-23-4277,Gdynia,POMORSKIE,56.87,214,558,True
2021,overall,92,019c23d9-e794-7627-b7b8-61c1032c9f2c,SZKOŁA PODSTAWOWA NR 52 IM. TADEUSZA KOŚCIUSZKI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-52-im-tadeusza-kosciuszki-w-gdansku-15022,Gdańsk,POMORSKIE,56.66,219,558,True
2021,overall,93,019c23da-2000-7339-9fe0-e64502f79156,SZKOŁA PODSTAWOWA NR 88 IM. DANIELA GABRIELA FAHRENHEITA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-88-im-daniela-gabriela-fahrenheita-w-gdansku-16374,Gdańsk,POMORSKIE,56.27,227,558,True
2021,overall,94,019c23da-16a7-7bae-bd8f-f15b4d7b4094,SZKOŁA PODSTAWOWA NR 58 IM. KAZIMIERZA SOŁTYSIKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-58-im-kazimierza-soltysika-w-gdansku-16171,Gdańsk,POMORSKIE,55.83,234,558,True
2021,overall,95,019c23da-2801-7317-a118-0261767bd083,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11- SZKOŁA PODSTAWOWA NR 61 IM. JÓZEFA WYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-11-szkola-podstawowa-nr-61-im-jozefa-wybickiego-w-gdansku-16564,Gdańsk,POMORSKIE,55.4,243,558,True
2021,overall,96,019c23d8-fd9d-744e-9f82-5950635e30d5,SZKOŁA PODSTAWOWA NR 40 IM. KPT. LEONIDA TELIGI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-40-im-kpt-leonida-teligi-w-gdansku-9081,Gdańsk,POMORSKIE,54.89,255,558,True
2021,overall,97,019c23da-431f-7c71-94e8-8342096d9b44,SZKOŁA PODSTAWOWA NR 4 IM. KRÓLA KAZIMIERZA JAGIELLOŃCZYKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-4-im-krola-kazimierza-jagiellonczyka-w-gdansku-17192,Gdańsk,POMORSKIE,54.57,260,558,True
2021,overall,98,019c23d8-b206-7f8a-bf08-fb2a039dbb74,SZKOŁA PODSTAWOWA NR 31 IM. SYNÓW PUŁKU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-31-im-synow-pulku-7112,Gdynia,POMORSKIE,54.33,267,558,True
2021,overall,99,019c23d9-f91c-7724-b746-258e3d238951,SZKOŁA PODSTAWOWA NR 57 IM. GEN. WŁADYSŁAWA ANDERSA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-57-im-gen-wladyslawa-andersa-w-gdansku-15431,Gdańsk,POMORSKIE,53.57,274,558,True
2021,overall,100,019c23d9-f4a4-71d1-8578-220dc18ef7eb,SZKOŁA PODSTAWOWA NR 60 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-60-w-gdansku-15253,Gdańsk,POMORSKIE,53.37,280,558,True
2021,overall,101,019c23d9-4d0e-782d-8261-01f1fb99f1ce,SZKOŁA PODSTAWOWA NR 49 IM. KS. BRONISŁAWA KOMOROWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-49-im-ks-bronislawa-komorowskiego-w-gdansku-11179,Gdańsk,POMORSKIE,53.26,283,558,True
2021,overall,102,019c23da-282c-7c40-8042-3e6d22bcad3e,SZKOŁA PODSTAWOWA NR 62 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-62-w-gdansku-16641,Gdańsk,POMORSKIE,53.23,284,558,True
2021,overall,103,019c23dc-1811-7223-957c-286dc340975f,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 87,gdansk/szkola-podstawowa/zespol-ksztalcenia-podstawowego-i-przedszkolnego-nr-1-w-gdansku-szkola-podstawowa-nr-87-29329,Gdańsk,POMORSKIE,52.67,291,558,True
2021,overall,104,019c23dc-b40a-798a-ba95-5692bb2959f6,SZKOŁA PODSTAWOWA NR 43 IM. WICEADMIRAŁA KAZIMIERZA PORĘBSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-43-im-wiceadmirala-kazimierza-porebskiego-35190,Gdynia,POMORSKIE,51.23,320,558,True
2021,overall,105,019c23d9-12c5-7174-806b-5519c4e30380,SZKOŁA PODSTAWOWA NR 56 IM. ANDRZEJA STRUGA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-56-im-andrzeja-struga-w-gdansku-9704,Gdańsk,POMORSKIE,49.87,351,558,True
2021,overall,106,019c23da-0a47-79b7-8d48-cb89702169f5,SZKOŁA PODSTAWOWA NR 59 IM. I DYWIZJI PANCERNEJ GEN. STANISŁAWA MACZKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-59-im-i-dywizji-pancernej-gen-stanislawa-maczka-w-gdansku-15831,Gdańsk,POMORSKIE,49.37,361,558,True
2021,overall,107,019c23da-47f8-70d9-9ef8-b86e471b170f,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 SZKOŁA PODSTAWOWA NR 11 IM. NA BURSZTYNOWYM SZLAKU W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-4-szkola-podstawowa-nr-11-im-na-bursztynowym-szlaku-w-gdansku-17319,Gdańsk,POMORSKIE,49.03,372,558,True
2021,overall,108,019c23a3-6c55-7725-83c1-8f8655b3fd79,SZKOŁA PODSTAWOWA NR 35 IM. KPT. STANISŁAWA KOSKO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-35-im-kpt-stanislawa-kosko-4284,Gdynia,POMORSKIE,48.11,394,558,True
2021,overall,109,019c23da-ae03-724a-85aa-1dc846c7c42b,SZKOŁA PODSTAWOWA NR 65 IM. ALFA LICZMAŃSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-65-im-alfa-liczmanskiego-w-gdansku-19820,Gdańsk,POMORSKIE,47.77,402,558,True
2021,overall,110,019c23d9-eba1-7f39-bab8-3a23a758f192,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7 SZKOŁA PODSTAWOWA NR 55 IM. JANA HEWELIUSZA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-7-szkola-podstawowa-nr-55-im-jana-heweliusza-w-gdansku-15122,Gdańsk,POMORSKIE,47.49,407,558,True
2021,overall,111,019c23e6-8234-7079-9edf-7a0a14cbe30e,NIEPUBLICZNA SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO GDAŃSKIEGO KLUBU SPORTOWEGO GEDANIA 1922,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-mistrzostwa-sportowego-gdanskiego-klubu-sportowego-gedania-1922-262911,Gdańsk,POMORSKIE,47.41,409,558,False
2021,overall,112,019c23da-9c15-72ac-ab7f-c6b1a8a99cd9,SZKOŁA PODSTAWOWA NR 83 IM. ŻOŁNIERZY Z WESTERPLATTE W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-83-im-zolnierzy-z-westerplatte-w-gdansku-19432,Gdańsk,POMORSKIE,47.1,418,558,True
2021,overall,113,019c23a3-70b9-7839-89f4-5c8c3b97c69d,SZKOŁA PODSTAWOWA NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-10-im-eugeniusza-kwiatkowskiego-4300,Gdynia,POMORSKIE,45.64,445,558,True
2021,overall,114,019c23d9-2b49-7cd5-adb2-cca317fb715b,SZKOŁA PODSTAWOWA NR 16 IM. WŁADYSŁAWA BRONIEWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-16-im-wladyslawa-broniewskiego-w-gdansku-10294,Gdańsk,POMORSKIE,43.91,474,558,True
2021,overall,115,019c23da-4cec-7562-b8d2-47abc21f2b67,SZKOŁA PODSTAWOWA NR 69 IM GENERAŁA STANISŁAWA SOSABOWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-69-im-generala-stanislawa-sosabowskiego-w-gdansku-17410,Gdańsk,POMORSKIE,43.4,483,558,True
2021,overall,116,019c23d9-1ebc-7f7f-8e28-6fd73a5690e0,SZKOŁA PODSTAWOWA NR 21 IM. KPT. Ż. W. OLGIERDA BORCHARDTA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-21-im-kpt-z-w-olgierda-borchardta-w-gdansku-10067,Gdańsk,POMORSKIE,40.33,514,558,True
2021,overall,117,019c23dc-d556-7fff-be9c-9054842b9126,SZKOŁA PODSTAWOWA SPECJALNA NR 28,gdansk/szkola-podstawowa/szkola-podstawowa-specjalna-nr-28-39066,Gdańsk,POMORSKIE,18.08,557,558,True
2022,overall,1,019c23e1-702a-7a7b-ac88-3904f32de525,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. KAZIMIERZA W GDAŃSKU,gdansk/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-kazimierza-w-gdansku-86270,Gdańsk,POMORSKIE,92.17,1,645,False
2022,overall,2,019c23d9-40aa-7f43-9c99-6ba57bfa4d05,"PRYWATNA SZKOŁA PODSTAWOWA ""LIBER""",gdynia/szkola-podstawowa/prywatna-szkola-podstawowa-liber-10829,Gdynia,POMORSKIE,91.62,2,645,False
2022,overall,3,019c23e2-10a9-7973-9adf-79949fc7bf33,AMERYKAŃSKA SZKOŁA PODSTAWOWA Z WYKŁADOWYM JĘZYKIEM ANGIELSKIM,gdynia/szkola-podstawowa/amerykanska-szkola-podstawowa-z-wykladowym-jezykiem-angielskim-90298,Gdynia,POMORSKIE,91.22,3,645,False
2022,overall,4,019c23c2-5015-788a-b0d6-d50600a116f4,PIERWSZA SZKOŁA SPOŁECZNA PODSTAWOWA IM.DZIECI ZJEDNOCZONEJ EUROPY,gdynia/szkola-podstawowa/pierwsza-szkola-spoleczna-podstawowa-im-dzieci-zjednoczonej-europy-5959,Gdynia,POMORSKIE,90.59,4,645,False
2022,overall,5,019c23dd-3a9e-7e6f-80ef-4d360046bc2a,"PODSTAWOWA SZKOŁA SPOŁECZNA ""NIEDŹWIEDNIK""",gdansk/szkola-podstawowa/podstawowa-szkola-spoleczna-niedzwiednik-43412,Gdańsk,POMORSKIE,88.96,5,645,False
2022,overall,6,019c23e1-7027-749c-bb81-1e9b35e222db,SZKOŁA PODSTAWOWA IM. ŚW. JANA DE LA SALLE,gdansk/szkola-podstawowa/szkola-podstawowa-im-sw-jana-de-la-salle-86264,Gdańsk,POMORSKIE,87.33,6,645,False
2022,overall,7,019c23e1-6b8c-747d-b86a-71d4163a5729,II SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/ii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86125,Gdańsk,POMORSKIE,86.87,9,645,False
2022,overall,8,019c23e1-6bad-7a57-91d1-e87f5608fb63,I SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/i-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86148,Gdańsk,POMORSKIE,84.82,12,645,False
2022,overall,9,019c23e1-7546-7a86-9791-e2c8d2fa541c,III SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/iii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86458,Gdańsk,POMORSKIE,84.72,13,645,False
2022,overall,10,019c23dc-0ac6-7b9c-beca-c8c521f0c7d0,NIEPUBLICZNA POLSKO-BRYTYJSKA SZKOŁA PODSTAWOWA NR 1,gdansk/szkola-podstawowa/niepubliczna-polsko-brytyjska-szkola-podstawowa-nr-1-28757,Gdańsk,POMORSKIE,84.48,14,645,False
2022,overall,11,019c23e1-616e-74f1-adca-e1dedbc7bfcc,GDAŃSKIE SZKOŁY AUTONOMICZNE GDAŃSKA AUTONOMICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanskie-szkoly-autonomiczne-gdanska-autonomiczna-szkola-podstawowa-85999,Gdańsk,POMORSKIE,84.09,15,645,False
2022,overall,12,019c23e4-e46e-77cd-9898-1265e6b8e72a,"SZKOŁA PODSTAWOWA TOWARZYSTWA EDUKACYJNEGO ""VIZJA""",gdansk/szkola-podstawowa/szkola-podstawowa-towarzystwa-edukacyjnego-vizja-125174,Gdańsk,POMORSKIE,83.96,16,645,False
2022,overall,13,019c23e6-8743-7bcc-93e1-e404525427ad,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-jana-pawla-ii-w-gdyni-263021,Gdynia,POMORSKIE,83.83,17,645,True
2022,overall,14,019c23e4-0df5-72c8-8d0a-f60a60b1d6aa,FREGATA SZKOŁA PODSTAWOWA DLA DZIEWCZĄT,gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-dziewczat-119762,Gdańsk,POMORSKIE,83.82,18,645,False
2022,overall,15,019c23df-42af-7f75-a61d-e7cab4b0088e,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""SOKRATES""",gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-sokrates-66309,Gdańsk,POMORSKIE,83.24,20,645,False
2022,overall,16,019c23df-0382-744f-9214-164cfe6ca861,KATOLICKA SZKOŁA PODSTAWOWA IM ŚW. RODZINY W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-rodziny-w-gdyni-62306,Gdynia,POMORSKIE,83.19,21,645,True
2022,overall,17,019c23e0-a250-77d3-9f40-51c0eb31bc45,NOWY ŚWIAT NIEPUBLICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/nowy-swiat-niepubliczna-szkola-podstawowa-80448,Gdańsk,POMORSKIE,83.13,22,645,False
2022,overall,18,019c23a3-638e-77f5-a650-11ec5780f3a1,SZKOŁA PODSTAWOWA NR 20 IM. 2 MORSKIEGO PUŁKU STRZELCÓW,gdynia/szkola-podstawowa/szkola-podstawowa-nr-20-im-2-morskiego-pulku-strzelcow-4053,Gdynia,POMORSKIE,82.94,25,645,True
2022,overall,19,019c23dd-003a-7b91-bef7-d4aa330ccd8f,PODSTAWOWA SZKOŁA GEDANENSIS,gdansk/szkola-podstawowa/podstawowa-szkola-gedanensis-41069,Gdańsk,POMORSKIE,82.03,27,645,False
2022,overall,20,019c23e6-44e2-71ff-9942-036eed85be55,SZKOŁA PODSTAWOWA JEZUITÓW Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ŚW. STANISŁAWA KOSTKI W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-jezuitow-z-oddzialami-dwujezycznymi-im-sw-stanislawa-kostki-w-gdyni-133486,Gdynia,POMORSKIE,81.82,28,645,False
2022,overall,21,019c23e6-822b-71e3-aeb7-37bd77f77703,NIEPUBLICZNA SZKOŁA PODSTAWOWA THINKING ZONE W GDAŃSKU,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-thinking-zone-w-gdansku-262876,Gdańsk,POMORSKIE,80.76,30,645,False
2022,overall,22,019c23a3-7a25-7a48-9035-f6ee0586e79e,SZKOŁA PODSTAWOWA NR 18 IM. KORNELA MAKUSZYŃSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-18-im-kornela-makuszynskiego-4563,Gdynia,POMORSKIE,80.39,33,645,True
2022,overall,23,019c23e6-8232-73bf-b6e1-7a35421bad2a,GDAŃSKA SZKOŁA PODSTAWOWA LINGWISTA IM. HYMNU NARODOWEGO,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-hymnu-narodowego-262904,Gdańsk,POMORSKIE,80.24,34,645,False
2022,overall,24,019c23dc-4f7e-7b00-893f-76a6c05182cb,"""FREGATA"" SZKOŁA PODSTAWOWA DLA CHŁOPCÓW",gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-chlopcow-30613,Gdańsk,POMORSKIE,79.51,36,645,False
2022,overall,25,019c23e0-8b74-72e7-8e09-ed9226ceb02a,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""NASZA SZKOŁA""",gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-nasza-szkola-79859,Gdańsk,POMORSKIE,79.23,37,645,False
2022,overall,26,019c23df-d124-73b5-88a5-48d994aa5d99,BRITISH INTERNATIONAL SCHOOL GDAŃSK - SZKOLA PODSTAWOWA,gdansk/szkola-podstawowa/british-international-school-gdansk-szkola-podstawowa-71958,Gdańsk,POMORSKIE,79.17,38,645,False
2022,overall,27,019c23df-42b0-741e-a372-78fd58048094,"GDAŃSKA SZKOŁA PODSTAWOWA ""LINGWISTA"" IM. ZJEDNOCZONEJ EUROPY",gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-zjednoczonej-europy-66313,Gdańsk,POMORSKIE,78.87,41,645,False
2022,overall,28,019c23e6-684b-7419-81fe-0a53b548460f,SZKOŁA PODSTAWOWA NR 43 IM. JANA KOCHANOWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-43-im-jana-kochanowskiego-w-gdansku-262207,Gdańsk,POMORSKIE,78.78,43,645,True
2022,overall,29,019c23e1-6622-77f7-a4ee-d5f098fbba0c,ELEMENTARY INTERNATIONAL SCHOOL OF GDANSK/MIĘDZYNARODOWA SZKOŁA PODSTAWOWA W GDAŃSKU,gdansk/szkola-podstawowa/elementary-international-school-of-gdansk-miedzynarodowa-szkola-podstawowa-w-gdansku-86063,Gdańsk,POMORSKIE,78.58,44,645,False
2022,overall,30,019c23d9-1e9b-77ef-b38a-df73b6885e86,GDAŃSKA SZKOŁA SZERMIERKI - SZKOŁA PODSTAWOWA NR 70 Z ODDZIAŁAMI SPORTOWYMI W GDAŃSKU,gdansk/szkola-podstawowa/gdanska-szkola-szermierki-szkola-podstawowa-nr-70-z-oddzialami-sportowymi-w-gdansku-9987,Gdańsk,POMORSKIE,78.57,45,645,True
2022,overall,31,019c23e2-287c-7ccd-8fc1-96afe989471e,GDYŃSKA SZKOŁA SPOŁECZNA,gdynia/szkola-podstawowa/gdynska-szkola-spoleczna-90963,Gdynia,POMORSKIE,78.34,46,645,False
2022,overall,32,019c23e6-684d-706a-997d-2aa66781268f,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 SZKOŁA PODSTAWOWA NR 33 IM. STEFANA BANACHA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-2-szkola-podstawowa-nr-33-im-stefana-banacha-w-gdansku-262215,Gdańsk,POMORSKIE,77.72,49,645,True
2022,overall,33,019c23dc-d559-74be-95fd-718e8de6e0c7,SZKOŁA PODSTAWOWA NR 48 IM. GEN. JÓZEFA HALLERA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-48-im-gen-jozefa-hallera-w-gdansku-39070,Gdańsk,POMORSKIE,77.27,50,645,True
2022,overall,34,019c23d9-2ff9-7558-b408-a671ea287fd4,SZKOŁA PODSTAWOWA NR 77 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-77-w-gdansku-10388,Gdańsk,POMORSKIE,76.15,53,645,True
2022,overall,35,019c23e6-0057-7286-81e5-64c55679732b,SZKOŁA PODSTAWOWA BE MONTESSORI SCHOOL GDAŃSK,gdansk/szkola-podstawowa/szkola-podstawowa-be-montessori-school-gdansk-131758,Gdańsk,POMORSKIE,75.76,54,645,False
2022,overall,36,019c23d8-c6c3-7bb7-8e43-445c8d4a0b6a,SZKOŁA PODSTAWOWA NR 27 IM. DZIECI ZJEDNOCZONEJ EUROPY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-27-im-dzieci-zjednoczonej-europy-w-gdansku-7678,Gdańsk,POMORSKIE,75.42,57,645,True
2022,overall,37,019c23d9-3461-76c2-9659-24047f985f67,SZKOŁA PODSTAWOWA NR 89 IM. TADEUSZA MAZOWIECKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-89-im-tadeusza-mazowieckiego-w-gdansku-10576,Gdańsk,POMORSKIE,75.22,58,645,True
2022,overall,38,019c23d8-ecbd-7091-915f-8b6001e8b49b,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10 - SZKOŁA PODSTAWOWA NR 80 IM. BUDOWNICZYCH PORTU PÓŁNOCNEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-10-szkola-podstawowa-nr-80-im-budowniczych-portu-polnocnego-w-gdansku-8641,Gdańsk,POMORSKIE,74.98,59,645,True
2022,overall,39,019c23d9-2b63-75d2-adec-34a0b4117138,SZKOŁA PODSTAWOWA NR 47 IM. KASZUBSKIEJ BRYGADY WOP W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-47-im-kaszubskiej-brygady-wop-w-gdansku-10347,Gdańsk,POMORSKIE,74.62,61,645,True
2022,overall,40,019c23d9-5991-7ce9-bb1e-4e647aaddc8a,SZKOŁA PODSTAWOWA NR 48 IM. PROFESORA KAZIMIERZA DEMELA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-48-im-profesora-kazimierza-demela-11470,Gdynia,POMORSKIE,74.39,63,645,True
2022,overall,41,019c23a3-75b0-7d7e-86dd-3343db3b43a5,SZKOŁA PODSTAWOWA NR 34 Z ODDZIAŁAMI INTEGRACYJNYMI IM. LEONIDA TELIGI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-34-z-oddzialami-integracyjnymi-im-leonida-teligi-4419,Gdynia,POMORSKIE,73.74,66,645,True
2022,overall,42,019c23e6-360d-759c-84e6-ceea1e717cdf,"PUBLICZNA SZKOŁA PODSTAWOWA ""OLIMPIJCZYK"" W GDAŃSKU Z ODDZIAŁAMI SPORTOWYMI",gdansk/szkola-podstawowa/publiczna-szkola-podstawowa-olimpijczyk-w-gdansku-z-oddzialami-sportowymi-133053,Gdańsk,POMORSKIE,73.32,67,645,True
2022,overall,43,019c23d9-0ec4-7c18-aff6-30bef43c1c8a,SZKOŁA PODSTAWOWA NR 39 IM. WOJSKA POLSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-39-im-wojska-polskiego-w-gdansku-9587,Gdańsk,POMORSKIE,73.14,68,645,True
2022,overall,44,019c23da-df6d-70fb-a550-320356e362db,SZKOŁA PODSTAWOWA NR 81 W GDAŃSKU IM. PROF. MICHAŁA SIEDLECKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-81-w-gdansku-im-prof-michala-siedleckiego-21025,Gdańsk,POMORSKIE,73.08,69,645,True
2022,overall,45,019c23e4-b360-786c-ac20-381ed98490bd,POZYTYWNA SZKOŁA PODSTAWOWA IM. ARKADIUSZA ARAMA RYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/pozytywna-szkola-podstawowa-im-arkadiusza-arama-rybickiego-w-gdansku-124084,Gdańsk,POMORSKIE,72.82,73,645,True
